recipe_id,recipe_name,han_score_raw,han_score
6247,Parsi Style Khaman Pattice Recipe,0.033127263,0.77124494
6248,Homemade Herb Butter Recipe,0.030248635,0.7339877
6249,Instant Puliyodharai Powder Recipe (Puliyogare/Pulihora Powder),0.029104415,0.7191784
6250,Shanghai Style Sweet And Spicy Crispy Lotus Stem,0.030833637,0.74155915
6251,Muesli Pumpkin Bread Recipe,0.03304243,0.77014697
6252,Andhra Style Karivepaku Pachadi Recipe (Curry Leaf Chutney Recipe),0.031300228,0.7475982
6253,Cardamom Macaroons Recipe,0.033651836,0.7780343
6254,Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry),0.034465242,0.78856206
6255,Godhi Chutney Podi Recipe (Wheat Germ South Indian Spice Powder),0.033490755,0.77594954
6256,Vegan Gluten Free Banana Bread Recipe,0.029419528,0.7232568
6257,Masala Khichia Recipe (Spicy Corn Flour Papad),0.032492306,0.7630269
6258,Vegetable Clear Soup With Lemon Grass Recipe,0.03346923,0.77567095
6259,Maharashtrian Achar Ka Masala (Pickle Mix Recipe),0.034030147,0.78293073
6260,Pineapple And Cheese Skewers Recipe,0.022223633,0.6301223
6261,Vegetarian Stuffed Red Peppers With Pesto & Ricotta Cheese,0.034107093,0.7839266
6262,Chutney Chilli Cheese Toast Recipe,0.03467439,0.791269
6263,Carrot Bran Breakfast Muffin Recipe,0.032743596,0.7662792
6264,Vegetarian Thai Massaman Curry Recipe,0.031382754,0.7486663
6265,Kollu Pachadi Recipe (Sprouted Horse gram Raita Recipe),0.03489572,0.7941336
6266,Baked Brie In Puff Pastry With Fruits Recipe,0.030313395,0.73482585
6267,Avalakki Porridge In Warm Spiced Berries Recipe,0.032288652,0.76039106
6268,Stuffed Roasted Eggplant Rolls Recipe (With Sun Dried Tomatoes and Feta),0.034237277,0.78561157
6269,Granola Yogurt Parfait Recipe with Fresh Kiwi & Pomegranates,0.032677617,0.7654253
6270,Homemade Ginger Garlic Paste,0.025015494,0.6662566
6271,Nagaland Style Pumpkin Oambal Recipe,0.031443387,0.74945104
6272,"Macaroni Minestrone Soup Pot Recipe (Wholesome Italian Soup Made Using Vegetables, Beans And Macaroni)",0.03503762,0.7959702
6273,Quinoa and Vegetable Saute Recipe,0.0340358,0.78300387
6274,Arugula & Fig Salad Recipe,0.03277477,0.76668274
6275,Bacon Quiche Tart Recipe,0.03533458,0.7998136
6276,Thandai Mousse Recipe,0.027729422,0.7013822
6277,Carrot Puree Recipe - First Food For Babies,0.031464208,0.7497205
6278,Thai Roasted Vegetables with Peanut Coconut Sauce Recipe,0.033469357,0.77567255
6279,Cherry Tomato and Orange Salad Recipe (with Asian Orange Dressing Recipe),0.032390755,0.76171255
6280,Delicious Spinach Falafels,0.033009227,0.7697173
6281,Banana Puree (Baby Food- 4 months onward),0.034305062,0.7864889
6282,Crepes Filled With Apples & Topped With Orange Sauce,0.034916766,0.794406
6283,Homemade Rice Cereal Recipe (Babies-4 months onward),0.027891576,0.7034809
6284,Beetroot Millet Paniyaram Recipe,0.03258281,0.76419824
6285,Khubani Ka Meetha Recipe (A Rich Hyderabadi Nawabi Dessert),0.029948786,0.73010683
6286,Instant Lemon Pickle Recipe,0.034357272,0.7871646
6287,Shalgam Ke Kebab Recipe (Turnip Patties),0.034893602,0.7941062
6288,Kale And Vegetable Fried Quinoa Recipe,0.03426673,0.78599274
6289,Gil-E-Firdaus Recipe (Kesar Phirni),0.031560175,0.75096256
6290,Akkravadisal Recipe (Rice Milk Pudding),0.03176319,0.7535901
6291,Karjikai (Karnataka Style Deep Fried Sweet Pastry Recipe),0.035302278,0.79939556
6292,Shakarkandi Ke Gulab Jamun Recipe (Sweet Potato Gulab Jamun),0.0343044,0.7864803
6293,शकरकंदी और नीम के पत्तो की सब्ज़ी रेसिपी - Sweet Potato & Neem Leaves Vegetable Curry (Recipe In Hindi),0.030186353,0.73318154
6294,Labra Assamese Chunky Mix Vegetables Recipe,0.03505126,0.7961467
6295,Kandarappam Recipe (Chettinad Sweet Appam),0.03730481,0.82531375
6296,Bajra Ka Kheech Recipe,0.030654043,0.73923475
6297,Cheese Salad Wrap Recipe,0.034936525,0.7946617
6298,Mustard Green Chilli Pickle Recipe,0.03239567,0.76177615
6299,Instant Carrot Pickle Recipe,0.035694968,0.80447805
6300,Karonde & Mirchi Ki Sabji Recipe (An Instant Pickle with Seasonal Indian Berries),0.029802725,0.7282164
6301,Quick Indian Style Ginger Pickle Recipe,0.034838073,0.7933875
6302,Beetroot and Fig Chutney Recipe,0.031979844,0.7563942
6303,"Date, Nuts And Quinoa Energy Bite Recipe",0.032452963,0.7625177
6304,Masoor Moong Phali Ki Dal Recipe (Masoor Dal With Peanuts Recipe),0.03224287,0.7597985
6305,Mirchi Lahsun Ka Chunda Recipe (Chilli Garlic Chunda),0.03351119,0.776214
6306,आलू पालक की सब्ज़ी रेसिपी - Sautéed Potatoes With Spinach (Recipe In Hindi),0.031390395,0.7487652
6307,बंगाली आलू झिंगे पोश्तो करी रेसिपी - Bengali Aloo Jhinge Posto Curry (Recipe In Hindi)),0.033222146,0.772473
6308,गुजराती टिंडोरा नु शाक रेसिपी - Khatti Meethi Tinda Recipe (Recipe In Hindi),0.03365029,0.77801436
6309,Andi Unda (Kerala Special Cashew & Rice Balls) Recipe,0.032482743,0.7629031
6310,Rasgulla Custard Pudding Recipe,0.03496806,0.7950699
6311,Satori Recipe (Maharashtrian Mawa Flat Bread),0.03566925,0.80414516
6312,Meat Ka Achaar Recipe (Goat Pickle),0.036889754,0.81994176
6313,Instant Mixed Vegetable Pickle Recipe,0.035028543,0.79585266
6314,Capsicum Thokku Recipe,0.033041228,0.7701314
6315,मेँथीआ कीरै परुप्पू उसिलि रेसिपी - Steamed Lentil Crumbled With Fenugreek Leaves (Recipe In Hindi),0.031268403,0.74718624
6316,Mahali Kizhangu Thayir Urugaai Recipe (Mahali Root Curd Pickle),0.032280054,0.7602798
6317,Instant Chilli Pickle Recipe,0.03248131,0.76288456
6318,Goan Prawns Balchao Recipe (Prawns Pickle),0.030870477,0.74203604
6319,Masoor Dal Aur Rajma Masala Recipe,0.03224465,0.75982153
6320,Shalgam Gajar Aur Gobhi Ka Achar Recipe,0.031938143,0.7558545
6321,Spicy Mixed Vegetables Rice Cutlet Recipe,0.036143426,0.8102823
6322,Nellikai Oorugai/Amla Sambhariyo Recipe (Instant Gooseberry Pickle Recipe),0.035348386,0.7999923
6323,Savoury Kordoi Recipe (Assamese Star Fruit Shaped Snack Recipe),0.035216942,0.7982911
6324,Traditional Steamed Modak Recipe (Ukadiche Modak With Rice flour),0.034899093,0.79417723
6325,Bengali Chirer Payesh / Poha Pudding Recipe With Nolen Gur,0.03219614,0.7591937
6326,Layered Thai Basil & Tofu Rice Recipe,0.030950889,0.74307674
6327,Bengali Bhapa Doi Recipe,0.03232474,0.7608581
6328,Aval Puttu Recipe,0.033110134,0.7710233
6329,Double Chocolate Brownie Bars Recipe,0.03046121,0.736739
6330,Harive Soppina Saaru Recipe (Karnataka Style Amaranth Leaves Cooked with Lentils),0.037571292,0.82876277
6331,Motichoor Modak Recipe,0.035372358,0.80030257
6332,Moroccan Lentil Stew Recipe With Raisins,0.029243547,0.7209791
6333,Royal Bread Gulab Jamun Recipe,0.03437498,0.7873938
6334,पोरीचा कोरम्बुरेसिपी - Poricha Kuzhambu Tamil Nadu Style Mixed Vegetables and Lentil Stew (Recipe In Hindi),0.021904707,0.62599456
6335,आलू भिन्डी की सब्ज़ी रेसिपी - Spicy Potatoes and Lady's Finger Stir Fry (Recipe In Hindi),0.031390395,0.7487652
6336,Quinoa Phirnee Recipe (Quinoa Milk Pudding),0.033045076,0.77018124
6337,Green Chilli Pickle Recipe (Gujarati Raiwala Marcha),0.034137715,0.7843229
6338,Chak-Hao Amubi Recipe (Black Rice Pudding),0.0350561,0.79620934
6339,Sweet Boondi / Meethi Boondi Recipe,0.035875157,0.80681014
6340,Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),0.03212447,0.7582661
6341,Zucchini Zoodles with mushroom Meatball Recipe,0.025371768,0.67086774
6342,केरल आलू थियल रेसिपी - Kerala Style Potatoes In Shallots And Roasted Coconut (Recipe In Hindi),0.032866128,0.7678651
6343,बैंगन मुसल्लम रेसिपी - Mughlai Style Eggplant Simmered In Rich Tomato Curry (Recipe In Hindi),0.0303765,0.73564255
6344,Capsicum Masala Poriyal Recipe (South Indian Style Bell Pepper Stir Fry),0.034438167,0.7882116
6345,Radish Greens Poriyal Recipe (South Indian Style Radish Greens Stir Fry),0.034438167,0.7882116
6346,Gluten-Free Koloocheh Recipe | Persian Date Nut Filled Cookies,0.033336766,0.7739565
6347,Bamboo Shoot Stir Fry Recipe,0.031734668,0.753221
6348,Eggless Apple Pie Cookie Recipe,0.03577624,0.8055299
6349,पारसी लगन सारा इस्त्यु रेसिपी - Parsi Style Lagan Sara Istew Recipe (Recipe In Hindi),0.031351335,0.7482596
6350,Assamese Amitar Khar Recipe,0.03550587,0.80203056
6351,Spaghetti With Broccoli And Smoked Almonds Recipe,0.033208314,0.772294
6352,Condensed Milk Cookies Recipe,0.031581532,0.751239
6353,पाल कट्टी चेट्टिनाड करी रेसिपी - Chettinad Style Paneer Kurma (Recipe In Hindi),0.03183951,0.75457793
6354,चिल्ली मिली रेसिपी - Veg Chilli Milli (Recipe In Hindi),0.031392172,0.7487882
6355,Kalkandu (Kallusakkare) Pongal Recipe | Rice Pudding with Rock Candy,0.030533452,0.737674
6356,Mixed Vegetable Samosa Recipe,0.033426147,0.77511334
6357,कश्मीरी फूल रोगन जोश रेसिपी - Kashmiri Phool Rogan Josh (Recipe In Hindi),0.032403644,0.7618793
6358,लहसुन टमाटर की चटनी रेसिपी - Roasted Garlic Tomato Chutney (Recipe In Hindi),0.031482104,0.74995214
6359,Sooji Halwa Breakfast Bowl Recipe,0.03235108,0.76119906
6360,Besan Aur Pyaz Ka Cheela Recipe - Roz Ka Khana With Figaro Olive Oil,0.031996656,0.7566118
6361,Singhara Atta Cheela Recipe (No Onion No Garlic Navratri Fasting/Vrat Recipe),0.03122568,0.7466333
6362,Whole Wheat Vegetable Chilla (Cheela) Recipe,0.03242404,0.7621433
6363,Moong Dal Palak Cheela Recipe (Yellow Lentil And Spinach Crepes),0.034129474,0.7842163
6364,Karnataka Style Ranjaka Recipe (Red Chili Chutney Recipe),0.0336446,0.7779407
6365,टमाटर पुलियोगरे रेसिपी - Spicy Tomato Rice (Recipe In Hindi),0.028687442,0.7137816
6366,Cheese and Spring Onion Stuffed Parathas,0.034703977,0.7916519
6367,Khatua Recipe (Bhojpuri Style Khichdi),0.03173927,0.7532805
6368,पालक पुलाव रेसिपी - Palak Pulao (Recipe In Hindi),0.035363417,0.8001869
6369,Beetroot Paratha Recipe Flavored With Peanuts,0.034111835,0.783988
6370,Tofu & Capsicum Paratha Recipe (Stuffed Tofu Flatbread),0.030894436,0.7423461
6371,Mushroom Paratha Recipe,0.032205686,0.7593172
6372,Stuffed Corn and Capsicum Paratha Recipe with Herbs,0.035412736,0.8008252
6373,Mixed Vegetable Paratha Recipe,0.034273613,0.78608185
6374,जीरा राइस रेसिपी - Jeera Rice (Recipe In Hindi),0.03268382,0.7655056
6375,Andhra Style Erra Kaaram Dosa Recipe (Spicy Red Chilli Chutney Dosa Recipe),0.03264011,0.7649399
6376,सुखी दाल पालक की सब्ज़ी रेसिपी - Dry Palak Dal Sabzi (Recipe In Hindi),0.030092617,0.73196834
6377,Assamese Komolar Kheer Recipe (Orange Kheer),0.03403792,0.78303134
6378,Baked Mathri Recipe (Non Fried Tea Time Snack),0.031315386,0.74779433
6379,राजस्थानी हरे चने का हलवा रेसिपी - Rajasthani Hare Chane Ka Halwa (Recipe In Hindi),0.028538687,0.7118563
6380,सेब का हलवा रेसिपी - Apple Halwa (Recipe In Hindi),0.034217797,0.78535944
6381,Maharashtrian Dinkache Ladoo Recipe (Whole Wheat Flour Truffles With Edible Gum & Dry Fruits),0.02927517,0.72138834
6382,पारंपरिक पंजीरी लड्डू (जन्माष्टमी पसादम) रेसिपी - Panjiri Ladoo (Recipe In Hindi),0.031262517,0.74711007
6383,कद्दू और नारियल के लड्डू रेसिपी - Pumpkin Coconut Ladoo (Recipe In Hindi),0.034488942,0.7888688
6384,पोहा लड्डू रेसिपी - Poha Ladoo With Chocolate And Coconut (Recipe In Hindi),0.034628674,0.7906773
6385,Mithi Mathri Recipe (Crispy Fried Sweet Fritters),0.035485405,0.80176574
6386,Maharashtrian Gavachi Kheer Recipe (Whole Cracked Wheat Pudding),0.03352212,0.7763555
6387,Baked Palak Ki Mathri Recipe (Baked Spinach Spicy Tea-Time Crackers),0.03543413,0.8011021
6388,Makki Ki Baked Mathri Recipe (Baked Cornmeal Flaky Biscuit),0.032949008,0.7689378
6389,Black Currant Dates Kheer Recipe,0.032185063,0.7590503
6390,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),0.03408593,0.7836527
6391,Khira Gaintha Recipe (Kheer Puli),0.03196898,0.75625366
6392,Brown Rice Flakes Pudding / Desi Poha Kheer Recipe,0.029835213,0.72863686
6393,टोफू पुलाव रेसिपी - Tofu Pulao (Recipe In Hindi),0.035543296,0.802515
6394,Super Food Green Smoothie Recipe With Greek Yogurt Papaya Spirulina & Wheat Grass,0.032219514,0.7594962
6395,Vegan Chocolate Mocha Banana Cake Recipe,0.0294281,0.7233677
6396,आलू गाजर की सब्ज़ी रेसिपी - No Onion No Garlic Aloo Gajar Ki Sabzi (Recipe In Hindi),0.03472742,0.79195535
6397,तिल के आलू रेसिपी - Til Ke Aloo (Recipe In Hindi),0.034240197,0.78564936
6398,अचारी आलू गोभी रेसिपी - Achaari Aloo Gobhi (Recipe In Hindi),0.031390395,0.7487652
6399,Low Fat Aloo Bonda Recipe - Made In Kuzhi Paniyaram Pan,0.031890832,0.75524217
6400,जीरा हींग आलू रेसिपी - Jeera Hing Aloo (Recipe In Hindi),0.034139104,0.7843409
6401,Aloo Matar Masala Khichdi Recipe,0.03371801,0.7788908
6402,निरामिष आलू दम रेसिपी - Niramish Aloo Dum (Recipe In Hindi),0.036166694,0.8105835
6403,वेगन सोया आलू की सब्ज़ी रेसिपी - Vegan Soya Aloo Curry (Recipe In Hindi),0.033109102,0.7710099
6404,निरामिष आलू दम रेसिपी - Niramish Aloo Dum Sabzi (Recipe In Hindi),0.036194045,0.81093746
6405,लाहोरी आलू रेसिपी - Lahori Aloo (Recipe In Hindi),0.030530345,0.73763376
6406,आलू गोभी मटर की सब्ज़ी रेसिपी - Aloo Gobhi Matar Ki Sabzi (Recipe In Hindi),0.032894023,0.7682262
6407,आलू गाजर मटर की सब्ज़ी रेसिपी - No Onion And No Garlic Aloo Gajar Matar Ki Sabzi (Recipe In Hindi),0.031390395,0.7487652
6408,आलू अमृतसरी रेसिपी - Aloo Amritsari (Recipe In Hindi),0.031891204,0.755247
6409,आलू पोतोल पोस्तो रेसिपी - Aloo Parwal In Poppy Seed Masala (Recipe In Hindi),0.03104686,0.7443189
6410,चना और आलू की सुखी सब्ज़ी रेसिपी - Chana Aur Aloo Ki Sookhi Sabzi (Recipe In Hindi),0.029200992,0.7204283
6411,आलू टमाटरी रेसिपी - Aloo Tamatari (Recipe In Hindi),0.03476341,0.79242116
6412,वन पॉट आलू गोभी रेसिपी - One Pot Aloo Gobi (Recipe In Hindi),0.030165302,0.73290914
6413,टमाटर मेथी पुलाव रेसिपी - Tomato Methi Rice (Recipe In Hindi),0.03326482,0.77302533
6414,Moong Dal Rasam/Pesara Pappu Charu Recipe (Lemon Infused Indian Lentil Soup),0.032109577,0.75807333
6415,एल्लु सादम रेसिपी - Ellu Sadam (Recipe In Hindi),0.019368479,0.5931689
6416,पुदीना पुलाव रेसिपी - Pudina Rice (Recipe In Hindi),0.031561412,0.7509786
6417,Whole Wheat Butter Cookies Recipe,0.030743152,0.7403881
6418,गाजर पुलाव रेसिपी - Carrot Rice (Recipe In Hindi),0.034531653,0.78942156
6419,घी चावल रेसिपी - Ghee Rice (Recipe In Hindi),0.026190247,0.6814611
6420,हरे सेब का रसम रेसिपी - Green Apple Rasam (Recipe In Hindi),0.03313762,0.771379
6421,गाजर और शिमला मिर्च पुलाव रेसिपी - Carrot And Capsicum Rice (Recipe In Hindi),0.034320902,0.7866939
6422,डुबकी वाले आलू रेसिपी - Dubki Wale Aloo (Recipe In Hindi),0.030827485,0.7414796
6423,Saunf Aloo & Dal Kebab Recipe (Potato & Lentil Kebabs),0.034577355,0.7900131
6424,Aloo Chana In Mint Coriander Gravy Recipe,0.0362358,0.81147784
6425,साबूदाना खीर रेसिपी - Sabudana Kheer (Recipe In Hindi),0.034212984,0.78529716
6426,Kalonji Gobi Aloo Recipe (Cauliflower & Potato Stir Fry with Nigella Seeds),0.03538689,0.8004907
6427,Healthy Aloo Roll Recipe (Baked Bread Potato Roll),0.034319453,0.78667516
6428,अचारी आलू रेसिपी - Achari Aloo (Recipe In Hindi),0.03300204,0.76962423
6429,ब्रेड हलवा रेसिपी - Bread Halwa (Recipe In Hindi),0.02850895,0.71147144
6430,Kerala Style Rice Halwa Recipe,0.030184623,0.7331592
6431,साउथ इंडियन चुकंदर पोरियल रेसिपी - Stir Fried Beetroot (Recipe In Hindi),0.021881808,0.6256982
6432,Chocolate And Semolina Halwa Recipe,0.028401801,0.7100847
6433,Paruppu Urundai Mor Kuzhambu Recipe(Lentil Balls in Yogurt Curry),0.034245253,0.78571475
6434,Bengali Style Chingri Macher Cutlet Recipe (Prawn Cutlet),0.033802286,0.77998155
6435,Sitaphal Rabdi Recipe,0.033826426,0.780294
6436,लौकी मूंगफली सूप रेसिपी - Lauki Moongphali Soup (Recipe In Hindi),0.033134706,0.77134126
6437,ऑडीया स्टाइल चौला खीरी रेसिपी - Oriya Style Rice Kheer (Recipe In Hindi),0.028788537,0.71509004
6438,Khichdi Roti रेसिपी - खिचड़ी रोटी (Recipe In Hindi),0.032502998,0.76316524
6439,अजवाइन पूरी रेसिपी - Ajwain Puri (Recipe In Hindi),0.034275003,0.78609985
6440,माँ की दाल रेसिपी - Maa Ki Dal (Recipe In Hindi),0.030753458,0.7405215
6441,Soya Chunks Pepper Curry Recipe,0.033396013,0.7747233
6442,Hyderabad Soy Biryani Recipe With Vegetables & Palak,0.030462323,0.73675334
6443,Soya Spring Rolls Recipe,0.03427283,0.7860717
6444,अनारदाना चटनी रेसिपी - Pomegranate Chutney (Recipe In Hindi),0.031336103,0.7480625
6445,मुंग चीज कचौड़ी रेसिपी - Moong Cheese Kachori (Recipe In Hindi),0.028377432,0.70976925
6446,भगारा पीठा रेसिपी - Baghara Pitha (Recipe In Hindi),0.018426053,0.5809713
