recipe_id,recipe_name,expiry_score
10994,Andhra Steel Ingavu Charu Recipe - Asfoitida Flavored Tamarand Rasam,0.0
10995,Saunf Aloo (Fennel Potato Curry) Recipe,0.0
10997,South Indian Onion Chutney Recipe - South Indian Onion Chutney (Recipe),0.0
11023,Spicy Tomato Rice (Recipe),0.0
4338,Andhra Style Karivepaku Pachadi Recipe - Andhra Style Karivepaku Pachadi Recipe,0.0
10999,Gourd Raita Recipe - Grated Bottle Gourd Yogurt Salad,0.0
11001,Chettinad Vegetable Casserole Recipe - Chettinad Vegetable Pulao Recipe,0.0
11003,Maharashtrian Kakdi Thalipeeth Recipe - Spiced Cucumber Flat Bread,0.0
11004,Pudina Khara Pongal Recipe (Rice and Lentils Cooked With Mint Leaves & Mild Spices),0.0
4334,Makhana Ki Sabzi (Recipe in Hindi),0.0
10825,Peanut Pudding Recipe - Salt Pudding / Firm Mod Modak,0.0
10824,Lacha Onion Recipe - Masala Pickled Onions,0.0
10823,Corn only quiche recipe,0.0
4347,Raw Mango Masoor Dal Recipe - Raw Mango Masoor Dal Recipe,0.0
4348,Arbi Dahi Wali Sabzi (Recipe in Hindi),0.0
4350,Pudina Mavinakayi Chutney Recipe,0.0
10817,Papaya and Carrot Halwa Recipe,0.0
4354,Osmania Biscuits Recipe,0.0
4357,Kerala Style Vettu Cake Recipe (Eggless Wholewheat Tea Shop Cake),0.0
10812,Matar Besan and Paneer Cheela Recipe - Matar Besan and Paneer Cheela Recipe,0.0
10809,Masala Cornflakes Chicken Recipe,0.0
10806,Stuffed Radish Paneer Paratha Recipe,0.0
10804,Paka Kela Ki Sabzi Recipe | Paka Kela nu Shaak | Gujarati Jain Recipe,0.0
4362,Beetroot & Tomato Chutney (Recipe In Hindi),0.0
4365,Aloo Paneer Kebab Recipe - Potato Paneer Kebab Recipe,0.0
4371,Andhra Style Nalla Karam Podi Recipe,0.0
10796,Egg Sholay Kebab Recipe,0.0
4333,Thandai Kulfi Recipe,0.0
11025,South Indian Style Murungakkai Poriyal Recipe - Drumstick Stir Fry,0.0
11155,Beans Curry Recipe,0.0
11147,Carrot Semolina Phirni (Recipe In Hindi),0.0
4307,Goan Shepeche Polle Recipe,0.0
11062,Kesar Chai Recipe - A Delicious Saffron Flavored Indian Tea,0.0
11142,Bihari Shakarkand Bhujia Recipe - Spicy Sweet Potato Sabzi,0.0
11143,No Onion No Garlic Spiced Apple Tomato Curry Recipe,0.0
4304,Bengali Style Urad Dal Vada Recipe - Bengali Style Urad Dal Vada Recipe,0.0
11146,Ukadpendi Recipe - Maharashtrian Style Spiced Rice Flour Porridge,0.0
4303,Cabbage Thoran Recipe,0.0
11026,Kesar Mango Lassi Recipe - Saffron Mango Lassi Recipe,0.0
11149,Chana Dal Khichdi Recipe,0.0
4302,Mustard Vegetable Curry Recipe,0.0
11151,Ambur Star Chicken Biryani Recipe,0.0
11152,Punjabi Steel Bundi Kadhi Recipe,0.0
11153,Matar Ki Tehri Recipe - Fragrant rice cooked with spices and fresh peas,0.0
11154,Rawal Pindi Style Chole Recipe - Rawal Pindi Style Chole (Recipe in Hindi),0.0
11058,Tindora Sambharo Recipe - Instant Tendli Pickle,0.0
11057,Kerala pala pradham recipe,0.0
11055,Matar Samosa Recipe -Green Pea Samosa,0.0
4312,Cabbage Pachadi Recipe,0.0
11047,Pacha Manga Pachadi Recipe - Tamil Nadu Raw Mango Pachadi Recipe,0.0
11044,Makki and Methi Roti Recipe,0.0
11043,Beetroot Sambar Recipe,0.0
11041,Cheesy Garlic Broccoli Nuggets Recipe,0.0
4319,Andhra Style Vankaya Kothamira Karam Recipe - Andhra Style Vankaya Kothimeera Karam Recipe,0.0
11036,Chettinad Sweet Paniyaram Recipe - Chettinad Sweet Paniyaram Recipe,0.0
4326,Tomato Dosa Recipe,0.0
11034,Peerkangai Thogayal Recipe (Ridge Gourd Peel Chutney),0.0
11033,Rajasthani very roti recipe,0.0
11032,Aamras Recipe - Ripe Mango Ras,0.0
4329,Cauliflower Paneer Kofta Curry Recipe,0.0
11028,Cabbage and Carrot Sambharo Recipe - Gujarati Vegetable Stir Fry,0.0
4332,Sarson Chole Ka Saag Recipe - Kabuli Chana In Mustard Leaves Gravy,0.0
11270,Sour Arabi Vegetable Recipe - Colocasia in Yoghurt Curry,0.0
11273,Milagu Rasam Recipe - Village Style Pepper Rasam,0.0
10347,"Ginger, Lemon And Honey Kadha Recipe",0.0
11432,Gram flour and Chilli vegetable recipe,0.0
11419,Dal Tadka Recipe Flavored with Lemon and Coriander,0.0
4218,Senai Potato Fry Recipe-Yam Fry Recipe,0.0
11425,Dahi Batata Puri Chaat Recipe - Classic Indian Tea Time Snack,0.0
11429,Thandai Flavoured Rice Kheer Recipe,0.0
11430,Lemongrass Coconut Rice Recipe,0.0
11431,Tawa Amritsari Kulcha Recipe,0.0
4216,Achari Masala Puri Recipe,0.0
11416,Foxtail Millet Paruppu Adai With Keerai Recipe - Foxtail Millet and Lentil Crepes with Spinach,0.0
4214,Kashmiri Style Al Rogan Josh Recipe- Pumpkin In Red Curry,0.0
11444,Potato Achari Recipe,0.0
11447,Kerala Special Mambazha Puliserry Recipe,0.0
4210,Assamese Bilahir Tok Recipe,0.0
4208,Lemon Sevai Recipe - Lemon Sevai Recipe,0.0
4205,Mirchicha Chatka (Fire Roasted Chillies With Yogurt Recipe),0.0
11417,Pasta Payasam Recipe - Fusion Payasam With Pasta,0.0
11414,Omakka Curry Recipe - Kerala Style Papaya Curry,0.0
4261,Calamari Roast Recipe (Kerala Style Squid),0.0
11403,Bell Pepper Sabji Recipe-No Onion No Garlic,0.0
11391,Sweet and Spicy Tomato Chutney Recipe With Garlic,0.0
4227,Beetroot Carrot Raita Recipe,0.0
11395,Odia Style Chuin Aloo Besara Recipe-Potato & Drumsticks Fry In Mustard Paste,0.0
11396,Konkani Style Solkadhi Recipe - Kokum Drink,0.0
11400,Healthy Fulkopir Paturi Recipe (Bengali Style Cauliflower Dumplings),0.0
11401,Chettinad Beans & Cauliflower Poriyal Recipe (South Indian Stir Fry),0.0
11404,Chickpea Potato Recipe - Chatpata Baby Potato (Recipe),0.0
11413,Patishapta Recipe (Rice Crepe),0.0
11405,Rase Wale Aloo Recipe (Boiled Potato in Tangy Tomato Sauce),0.0
11406,Stuffed Mango Pickle Recipe - Gujarati Double Mango Pickle,0.0
11407,Biryani Chammanthi Recipe (Green Chutney Recipe),0.0
11408,Easy Gajar Halwa Recipe With Khoya Made In A Pressure Cooker,0.0
4222,Masala Paniyaram With Leftover Idli/Dosa Batter Recipe,0.0
4221,Amritsari Dry Dal Recipe - Amritsari Sookhi Dal Recipe,0.0
4201,Masala Lemonade Recipe,0.0
11459,Okra Curry Without Coconut (Recipe In Hindi),0.0
11462,Bengali Potol Bhaj Recipe-Bengali Steel Parwal Sabzi,0.0
11503,Ragi Halwa Recipe | Healthy Indian Sweet Made With Ragi,0.0
4181,Apple Cinnamon Modak Recipe,0.0
4178,Haryali Seekh Kebab Recipe,0.0
11499,Besan Arbi Roast Recipe - Spicy Colocasia Stir Fry,0.0
11500,Senai Potato Curry Recipe - Spicy Chettinad Style Yum Stir Pre,0.0
11501,Kashmiri Monj Haakh Recipe - Knol Khol Flavored With Asafoetida,0.0
11502,Crispy Palak Pakora Recipe,0.0
11504,Indian Festive Sweet Rice And Jamun Bhog Recipe,0.0
4197,Attirachi Kuzhambu Recipe - Spicy Mutton Gravy,0.0
4177,Pineapple Gojju Recipe (Karnataka Style Tangy And Spicy Pineapple Curry),0.0
11506,Raw Banana Raita Recipe,0.0
11508,Bengali Style Kucho Nimki Recipe (Diamond Shaped Salty Snacks),0.0
11512,Thalicha Thayir Sadam Recipe - Spicy Seasoned Curd Rice,0.0
11514,Marwadi Gatte Ki Kadhi Recipe - Gram Flour Dumpling In Yogurt Curry,0.0
11515,Whole Wheat Flour Chakli Recipe,0.0
11494,Andhra Style Cucumbers / Caramel Undalu Recipe (Rice Flour Chochonuth Fritters),0.0
4185,Stuffed Bitter Gourd Simmered In Yogurt Gravy (Recipe In Hindi),0.0
4187,Karigadab - Karnataka Style Karanji / Gujhiya Recipe,0.0
11487,Puli Upma Recipe - Tamarind & Reese Rao Upma,0.0
11486,Black Pepper Singhada Vegetable Recipe,0.0
4188,Beet and Avocado Chapati Recipe,0.0
11484,Pacha Manga Pachadi Recipe - Raw Mango Pachadi,0.0
4189,Tomato Dosa Recipe,0.0
11482,Methi Muthiya (Wheat Flour And Fenugreek Dumplings) Recipe,0.0
11478,Carrot Tadka Raita Recipe- Crunchy Grated Carrot In Yogurt,0.0
4194,Dahi Vada Recipe - Dahi Vada With Sweet & Spicy Chutney Recipe,0.0
11475,Goan Style Banana Halwa Recipe (Kelyacho Halwo),0.0
11473,Cabbage Onion Vada Recipe,0.0
4196,Futi Kadi Recipe,0.0
11470,Kerala Style Arabic Vegetable Recipe - Kerala Style Arbi Curry,0.0
11468,Mango Kalakand Recipe,0.0
11467,Tandoori Potatoes Recipe,0.0
11389,Pan Fried Onion Pakora Recipe - Pan Fried Onion Pakora Recipe,0.0
11388,Zucchini Keerai Thogayal Recipe - South Indian Tangy Spinach and Zucchini Chutney,0.0
4228,Homemade Idli Dosa Batter Recipe,0.0
11319,Garlic Dal Recipe,0.0
11309,Kambu Murukku (Recipe In Hindi),0.0
11310,Garlic Naan Without Yeast Recipe,0.0
11311,Coconut Ladoo Stuffed With Pistachios Recipe,0.0
4250,Recipe Salt Recipe - Moong Dal Upma,0.0
11317,Rajasthani Hare Chana Halwa Recipe - Rajasthani Hare Chane Ka Halwa (Recipe in Hindi),0.0
11318,Butter Garlic Naan Recipe - Garlic Flavoured Flatbread,0.0
11320,Recipe Shape Recipe,0.0
4244,Corn & Paneer Baked Samosa Recipe,0.0
11322,Mooli Raita Recipe - Radish Raita Recipe,0.0
4249,Carrot Custard Pudding Recipe,0.0
4245,Makhana Ka Raita Recipe,0.0
11326,Double Ka Meetha Recipe With Mixed Nuts Rabri,0.0
11327,Thalipeeth Bhajani Recipe -Typical Maharashtrian Multigrain Flour Mix,0.0
11330,Sweet & Spicy Totapuri Mango Chutney Recipe,0.0
4251,Matar Karanji /Gujiya Recipe (Maharashtrian Deep Fried Savoury Pastry),0.0
11305,Bhindi With Cashews and Coconut Sabzi Recipe,0.0
11303,Black Cherry Glazed Thandai Burfi Recipe,0.0
11302,Chironji and Makhane Kheer Recipe,0.0
4254,Konkani Style Pathravade/Pathrode Recipe-Colocasia Leaves Snack,0.0
11299,Mamidikaya Pesara Pappu Pachadi Recipe - Raw Mango & Dal Chutney,0.0
11298,Green Chutney Rava Dhokla Recipe - Sooji Dhokla,0.0
11296,Belle dosa recipe - lentil dosa,0.0
11294,Chironji dal recipe,0.0
11293,Golpapdi Recipe | Gur Papdi | Sukhdi recipe | Gujarati Gol Papdi,0.0
4255,No Onion No Garlic Cabbage Kofta Curry,0.0
4259,Spinach Wada Recipe (Spinach & Women's Gram Printers),0.0
11287,Chiba Dhokli Recipe,0.0
11285,Goan Style Sana Recipe (Soft Steamed Rice Cakes),0.0
11284,Raw Banana Stir Fry (Recipe In Hindi),0.0
11280,Phulkari Pulao (Recipe In Hindi),0.0
11277,Chili Bajji Recipe - Chili Bajji / Green Chili Fritters,0.0
11332,Andhra Style Pulses Recipes,0.0
11334,Sugarpare Recipe (Shankarpali),0.0
11386,Baked Modak and Karanji / Gujiya Recipe,0.0
11374,Aloo Amritsari (Recipe In Hindi),0.0
4238,Assamese Bhendir Sorsori Recipe (Okra In Mustard Sauce),0.0
11366,Rajasthani Style Oliya Recipe (Sweetened Rice Yogurt Pudding Recipe),0.0
11368,Surti Obbattu Recipe - Fruit & Nut Pooris In Saffron Milk,0.0
11369,Togarikalu Akki Recipe - Karnataka Style Rice Rava Upma with Fresh Pigeon Peas,0.0
4237,Pudalangai Milagu Kootu Recipe (South Indian Snake Gourd Curry),0.0
11371,Suva Methi Baingan Sabzi Recipe ( Eggplant in Dill and Methi leaves Curry Recipe),0.0
4235,Bengali Style Cholar Dal Recipe - Bengali Style Cholar Dal (Recipe In Hindi),0.0
11335,Cashew Bunch Recipe,0.0
11377,South Indian Style Sorakkai Kootu Recipe - Bottle Gourd Cooked with Lentils,0.0
4232,Sweet Yeast Malt Recipe - Healthy Yeast Kanji / Porridge Recipe,0.0
11379,Wheat Rava Halwa Recipe,0.0
11380,Chili Coriander and Capsicum Rusk Chutney Recipe,0.0
11381,Baked Masala Namak Para Recipe - Carom Seeds Spiced Biscuits,0.0
4230,Aam Pudina Ka Panna Recipe,0.0
11364,Kerala Style Vedakkai Pachadi Recipe - Kerala Style Vendakkai Pachadi (Recipe in Hindi),0.0
11363,Jaggery Sweetened Apple Oatmeal Recipe,0.0
11362,Vegetable Fried Mug Pulses Recipe - Bengali Style Mong Dal With Binta Vegetables,0.0
11361,Healthy Pumpkin Carrot Idli Recipe,0.0
11359,Badshahi Chicken Recipe,0.0
11358,Begun Basanti Recipe - Eggplant In Mustard Yogurt Curry,0.0
11355,Potato Bodi Fry Recipe (Spicy Potato Sabiji Prem Tamil Nadu),0.0
11354,Phool Gobi Sabzi (Recipe In Hindi),0.0
11352,Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),0.0
11349,Erode Pallipalayam Chicken Fry Recipe,0.0
11348,Haldi Ki Sabzi Recipe,0.0
4240,Fruit Custard Recipe,0.0
11344,Raw Mango and Cucumber Salad Recipe - Raw Mango Cucumber Salad Recipe,0.0
11342,Bengali Egg Vegetable Recipe - Bengali Egg Curry (Recipe In Hindi),0.0
4242,Vaghareli Rotli Recipe - Vagharela Rotli Recipe,0.0
11337,Punjabi radish bhurji recipe,0.0
11336,7 Cups Burfi Recipe,0.0
4374,Chaat Masala Recipe - Chaat Masala Recipe,0.0
4375,Drumstick Masala Sabzi,0.0
10793,Gujarati Methi Na Dhebra Recipe,0.0
4521,Carrot Lemon Rice Recipe,0.0
10490,"Turmeric, Ginger And Chilli Pickle Recipe",0.0
4524,Gurellu Chutney Podi Recipe,0.0
4523,Moong Dal Pani Recipe- Dal Soup For Babies 6 months & above,0.0
10500,Aloo Bread Pakora Recipe,0.0
4522,Tandoori Style Soya Chaap Curry Recipe,0.0
10502,Instant Chilli Pickle Recipe,0.0
4520,Pachai Mor Kuzhambu Recipe,0.0
10487,Oats Cheela Recipe Stuffed With Creamy Palak Paneer,0.0
10506,One Pot Butter Chicken Khichdi Recipe,0.0
4515,Knol Khol in Yogurt (Recipe In Hindi),0.0
4510,Coriander Leaves Dry Curry (Recipe In Hindi),0.0
4508,Pink Dragon Fruit Kesari Recipe (Sooji Halwa with Dragon fruit),0.0
10511,Potato Vindaloo Recipe (Spicy Goan Potato Curry),0.0
10512,Crispy Chicken Dumplings Recipe,0.0
4527,Chettinad Inippu Seeyam Recipe,0.0
4530,Chicken Masala Fry Recipe,0.0
4381,Karnatak Style Hurigadale Tambittu Recipe - Gram Flour Ladoo,0.0
10470,Radhaballabhi Recipe (Bengali Stuffed Poori With Spiced Urad Dal),0.0
4549,Baked Bitter Gourd Bhajji Recipe - Karela Fritters,0.0
10461,Karuveppilai Chutney Podi Recipe - Curry Leaves Chutney Podi,0.0
10463,Anardana Chutney Recipe - Pomegranate Chutney (Recipe),0.0
10464,Healthy Jamun Cooler Recipe (Black Plum Juice),0.0
10465,Senai Kizhangu Gotsu Recipe - Spicy & Tangy Yam Curry Recipe,0.0
4547,Ragi Badam Soup Recipe,0.0
4546,Punjabi Style Creamy Cauliflower And Peas Curry (Recipe in Hindi),0.0
10484,Rajasthani Kadhi Recipe - Rajasthani Kadhi (Recipe In Hindi),0.0
4545,Keema Kaleji Recipe- Mutton Liver Mince,0.0
4542,Lauki Tamatar Ki Sabzi (Recipe In Hindi),0.0
4540,Konkani Style Batata Song Recipe - Dry Red Chili Potatoes Fry,0.0
4532,Bharwa Karela Masala Recipe,0.0
10482,Spinach Khandvi Recipe - Savory Gram Flour Pinwheels With Spinach,0.0
4531,"Andhra Style Chilakada Dumpa Pulusu Recipe (Sweet Potato in Tangy, Sweet & Spicy Curry Recipe)",0.0
10514,Moon Biscuits Recipe (Moon Shaped Baked Cookies),0.0
10516,Fruit Pachadi Recipe,0.0
4506,Semiya Payasam With Coconut Milk Recipe,0.0
10552,Bengali gram dal recipe,0.0
10542,North Indian Feni Recipe - Sevaiyan Kheer,0.0
10543,South Indian Papad Curry Recipe - Appalam Vathal Kuzhambu (Recipe),0.0
10544,Moong Dal Khichdi Recipe For Babies And Toddlers Over 10 Months,0.0
4487,Kara Kadubu Recipe (Malanad Style Steamed Spiced Rice Dumplings),0.0
10549,Raw Mango Murabba Recipe - Cinnamon Spiced Mango Jam,0.0
4485,Bengali Bhetki Macher Paturi Recipe (Barramundi Fish Wrapped in Banana Leaf),0.0
4483,Boti Masala Chaat Recipe,0.0
10519,Lu Potol Post Recipe (Lu Parwal In Poppy Seed Masala Recipe),0.0
4482,Chatpata Potato Canapes Recipe,0.0
10556,Wheat Millet Thepla Recipe - Bajra Masala Paratha,0.0
10557,Kaju Badam Ladoo Recipe,0.0
10559,Tomato Curry Leaf Chutney With No Onion No Garlic Recipe,0.0
10560,Rajasthani Goonde Vegetable Recipe (Bird Lime Stir Fry),0.0
10561,Baked Oats and Whole Wheat Kachori Stuffed with Peas Recipe,0.0
10541,Hyderabad Soy Biryani Recipe With Vegetables & Palak,0.0
4491,Lemongrass Coconut Rice (Recipe In Hindi),0.0
10538,Mustard Vegetable Curry Recipe,0.0
4494,Cottage Cheese And Peas Oatmeal Pancakes Recipe,0.0
4496,Colombi Rice Recipe - Maharashtrian Prawn Rice Recipe,0.0
4497,Traditional Panakam Recipe,0.0
4499,Avarekaalu Obbatu Recipe ( Sweet Paratha stuffed with Field Beans Recipe),0.0
10532,Katachi Amti (Recipe In Hindi),0.0
10531,One Pot Spicy Vegetable Pulao Recipe with Coconut Milk,0.0
10530,Bael Ka Sharbat Recipe - Wood Apple Squash Drink,0.0
10529,Kovakkai Podi Curry Recipe - Tamil Nadu Style Ivy Gourd Stir Fry,0.0
4501,Til Ke Laddu Recipe (Sesame Seeds Laddu Recipe),0.0
10525,Kalyana Veetu Senai Curry Recipe - South Indian Spicy Roasted Yam,0.0
4502,Mushroom Pasanda Recipe (Butter Fried Mushrooms in Tomato Almonds and Cream Gravy),0.0
4503,Authentic Nimki Recipe - Evening Tea Time Snack,0.0
4504,Uttaranchal Style Garwhali Kafuli Recipe (Spinach Curry),0.0
10520,Biryani Masala Powder Recipe - Biryani Masala Powder Recipe,0.0
10455,Egg Sholay Kebab Recipe,0.0
10454,Kothamalli Karuveppilai Sadam Recipe - Coriander And Curry Leaves Rice,0.0
10451,Vegan Mango Lassi Recipe,0.0
10380,Curd Rice With Carrots Recipe,0.0
10372,Puli Inji Recipe - Tamarind and Ginger Chutney,0.0
10375,Egg Pakora Recipe - Egg Fritters,0.0
10376,Aloo Matar Pudina Tikki Recipe,0.0
10377,Cabbage Besan Fry Recipe,0.0
10378,Gavar Ki Sabzi (Recipe),0.0
4582,Barnyard Millet Idli And Dosa Recipe,0.0
10382,Singhara Ato Chill Recipe (No Onion No Garlic Navratri Fasting / Fasting Recipe),0.0
10391,Suji Manda Pitha/Sweetened Coconut Stuffed Semolina Dumplings Recipe,0.0
4581,One Pot Aloo Gobi Sabzi Recipe Using Preethi Electric Pressure Cooker,0.0
10384,North Arcot Special Thavalai Dosai Recipe,0.0
10385,Oats Sugar Pongal Recipe,0.0
10386,Chatpata Lobia Chaat Recipe - Healthy Black Eyed Bean Snack,0.0
10387,Chettinad Style Pepper Cabbage Recipe - Cauliflower Pepper Fry Recipe,0.0
4580,Ajwaini Tamatar Bhindi (Recipe In Hindi),0.0
4585,Mango Ladoo Recipe,0.0
10369,Mushroom Methi Brown Rice Recipe,0.0
10366,Gilka Bhajji Recipe-Silk Squash Fritters,0.0
10365,Mooli Bhurji recipe,0.0
10363,Chotti Aloor Dum Recipe - Baby Potatoes In Tomato Gravy,0.0
10362,Maharashtrian Tandalachi Ukad Recipe - Rice Flour And Buttermilk Porridge,0.0
10361,Bengali Holud Mishti Pulao Recipe - Saffron Flavored Rice With Nuts,0.0
4588,Gujarati Kadhi Recipe,0.0
4589,Maharashtrian Gopalkala Recipe (Curd Poha With Fruits),0.0
10358,Spicy Tomato Rice - Tomato Pulihora Recipe,0.0
10357,Aval Payasam Recipe - Sweet Flattened Rice Payasam,0.0
10355,Dal Fara Recipe (Indian Stuffed Lentil Dumplings),0.0
10354,Banana Stem Chickpea Curry,0.0
10351,Raw Banana & Ajwain Paratha Recipe,0.0
10350,Paneer Tikka Pulao Recipe,0.0
10349,Red Chilli and Tomato Pachadi Recipe,0.0
10348,Maharashtrian Style Gajarachi Koshimbir Recipe -Carrot Salad,0.0
10390,Godhi Chutney Podi Recipe (Wheat Germ South Indian Spice Powder),0.0
4579,Agathi Keerai (Recipe In Hindi),0.0
10447,Brinjal Methi Bharta Recipe with Pomegranate - Baingan Methi Ka Bharta Recipe,0.0
10435,Basil Tea Recipe,0.0
10425,Paal Payasam Recipe - Rice Kheer / Pudding,0.0
10426,Spicy Indian Style Onion Rings Recipe,0.0
10428,Amritsari Gobi Matar Recipe (Punjabi Style Creamy Cauliflower and Peas Curry),0.0
10430,Thandai Ladoo (Recipe In Hindi) Recipe,0.0
4556,Vendakkai Vengayam Sambar Recipe (Okra in Tangy Lentil Curry),0.0
10433,Masaledar Moongphali Til Wale Aloo Recipe,0.0
10436,Mysore Chutney Recipe - Chana Dal Chutney,0.0
10396,Andhra Vankaya Fry Recipe With Peanuts - Brinjal Peanut Sabzi,0.0
10437,Mangai Inji Pickle Recipe- Instant Mango Ginger Pickle,0.0
4554,"Bread, Paneer and Potato Vada Recipe - Bread, Paneer & Potato Instant Vada Recipe",0.0
4552,Horse Gram Chutney Podi Recipe,0.0
10442,Lapsi Recipe - Sweetened Gujarati Broken Wheat,0.0
4550,Dry Fruit Burfi Recipe With Gulkand,0.0
10445,Apple Halwa (Recipe In Hindi),0.0
4559,Foxtail Millet Kheer Recipe (Millet Pudding With Saffron & Nuts),0.0
10418,Carrot Curd Rice Recipe - Curd Rice With Carrots Recipe,0.0
10417,Sweet and Spicy Raw Mango Chutney,0.0
4562,Mooli Aur Kaccha Kela Kofta Recipe (Grated Radish And Raw Banana Dumplings In Gravy),0.0
4564,Snake Gourd Kootu Recipe (Pudalangai Kootu),0.0
10411,Lemon 7 Up Cake Recipe,0.0
10410,Methi Moong Dal Recipe - Healthy Diabetic Friendly Recipe,0.0
10409,Maharashtrian Kulith Shengole Recipe - Spicy Horse Gram Flour Dumplings,0.0
4568,Mysore Style Avarekalu Rasam Recipe,0.0
4569,Coconut Chutney With Coconut Water (Recipe In Hindi),0.0
10405,Raw Mango Puliyogare Gojju Recipe With Peanuts,0.0
10404,Green Beans Egg Scramble Recipe - Green Beans Egg Scramble Recipe,0.0
4571,WeetBix Halwa Recipe,0.0
4572,Foxtail Millet Paruppu Adai With Keerai Recipe,0.0
4574,Andhra Style Kandagadda Vepudu Recipe - Yam Stir Fry Recipe,0.0
10399,Beans Vepudu Recipe (Andhra Style Beans Cooked With Spicy Sesame Spicy Mix),0.0
10397,Banana Apple Porridge Recipe (Banana Apple Porridge),0.0
4479,Dry Fruit & Nut Modak Recipe,0.0
10569,Tomato Curry Leaf Chutney Recipe - Tomato Curry Leaf Chutney Recipe,0.0
10570,Karnataka Style Gorai Kai Kara Recipe - Cluster Beans Chutney,0.0
4410,Thinai Thakkali Sadam Recipe (Foxtail Millet Tomato Rice),0.0
10693,Gulkand Chai Recipe - A Delicious Rose Flavored Indian Tea,0.0
10699,Instant Puliodarai Powder Recipe (Puliogare / Pulihora Powder),0.0
10701,Kabuli Chana Sundal Recipe - Chickpea Sundal Recipe,0.0
10705,Pista Burfi Recipe - Indian Spiced Pistachio Fudge,0.0
10706,No Onion No Garlic Lobia Masala Recipe In Electric Pressure Cooker,0.0
10708,Desiccated Coconut Coriander Chutney Recipe,0.0
